gene,DM_1,DM_2,DM_3,DM_4,DM_5,selected,Pseudoorder-1,Pseudoorder-2,Pseudoorder-3
Fst,0.0013366346990710764,0.0018361595217961265,0.0012919669965541442,0.0028723779335967296,-0.0004427284483051323,Trajectory-3,0.0,0.0,89.0
Fth1,0.0010929385952772436,0.0005766916319641703,0.0031407472793246742,0.0023112045299770036,-0.0009926012322057213,Other,0.0,0.0,0.0
Gadd45g,-0.0009330208618081985,0.0009939215988984472,0.0014800093303915258,-0.005238540782998455,0.0009767718095477938,Other,0.0,0.0,0.0
Gal,0.0013094978601312082,0.009139666087982211,-0.006227617952347956,0.002832495909510606,-4.092399415940684e-06,Trajectory-3,0.0,0.0,144.0
Gas6,0.00010813723343567159,-0.0013315848192143535,-0.0005172470880984391,-0.006574982545707904,-0.00129083297164673,Trajectory-2,0.0,146.0,0.0
Gata1,-0.04189247113954198,-3.1696643956867786e-05,0.0001355495953229201,-0.005300897618953074,0.023611444435682652,Trajectory-1,23.0,0.0,0.0
Gata2,-0.017060975528769534,0.0012166058811831232,0.0008555521111924146,-0.011978934664849786,0.021305671756671175,Trajectory-1,7.0,0.0,0.0
Gata4,0.0008710228162663058,0.0070357474624447355,-0.003633945596954407,-0.0022400887825710703,-0.0013511898089557605,Trajectory-3,0.0,0.0,122.0
Gbx2,0.0013120662706005899,0.00181430210862136,0.0011118077919495646,0.002445599563939013,-0.00039139602177632967,Trajectory-3,0.0,0.0,86.0
Gdf3,0.0014677186715933246,-0.0026148090327239196,0.004927567615013005,0.006175772329275242,0.0004231572614751561,Other,0.0,0.0,0.0
Gfi1b,-0.05506971948441791,-0.0007115513860748631,-0.0006657576543757731,0.003570952524723171,0.0008774203450999514,Trajectory-1,32.0,0.0,0.0
Gfra3,0.0012360670070737606,0.014682848964735384,-0.012567558775986053,0.0035272962760561173,0.0006561156562443871,Trajectory-3,0.0,0.0,159.0
Ghrh,0.0011152313803037784,0.003299537348009205,-0.0010756016049780592,0.0004487438089898469,3.4885399189542555e-05,Trajectory-3,0.0,0.0,120.0
Gipc2,0.0013504642037833856,-0.011628698704023251,-0.008323860007183532,0.0007177579615179064,-0.0003362639398930887,Trajectory-2,0.0,181.0,0.0
Glb1l2,0.0012953715382399424,-0.0007058694509199532,0.0029047180551897444,0.002857672929081996,-0.0003074847706342665,Other,0.0,0.0,0.0
Gm11686,0.0007296417540971387,0.0007450836614377654,0.001218361063984681,-0.0038435845892979734,-0.0014484941025686988,Trajectory-3,0.0,0.0,26.0
Gm12198,0.0014564540321345871,-0.0035559099167854144,0.004569193375083249,0.0056055138294443495,0.0009404598105589981,Trajectory-2,0.0,62.0,0.0
Gm12280,0.001191850997081776,0.0010694576442349822,0.0007875898012577814,0.0014459257872300802,5.025904661492086e-05,Trajectory-3,0.0,0.0,102.0
Gm13535,0.0013484003017742807,-0.0006934381240967756,0.003256617122600649,0.003702126937354504,-0.00017501273907247536,Other,0.0,0.0,0.0
Gm14409,0.0008601580093370734,-0.0003657559259884268,0.0012934871439980134,-0.002836432742613804,-0.001107496844958015,Trajectory-2,0.0,74.0,0.0
Gm14488,0.0009606951580226163,0.0011653283408847982,-0.0006615035300840216,-0.0014895922451158114,-0.00020105957404577287,Trajectory-2,0.0,107.0,0.0
Gm15607,0.0010847587260146936,-0.001155720287079409,0.002019719272745962,0.00031037633469015093,-0.0003700481649647244,Trajectory-2,0.0,94.0,0.0
Gm15915,-0.06595737472058558,-0.0015912638904630046,-0.0015613751126091122,0.015794035876238396,-0.03871852877906279,Trajectory-1,40.0,0.0,0.0
Gm18960,0.0011954712145350972,-0.0010664628269706556,0.002443247052944864,0.001804315488122725,0.00038917634814454675,Trajectory-2,0.0,61.0,0.0
Gm20519,0.0011494949632762633,0.000230125378352707,0.0012835876302375354,0.0014808544735057984,0.00017881959965801867,Trajectory-2,0.0,83.0,0.0
Gm20711,-0.00139262473884227,-8.497170810155517e-05,0.0005142860435322289,-0.0029072392826427883,0.0022897211667104065,Trajectory-2,0.0,89.0,0.0
