gene,DM_1,DM_2,DM_3,DM_4,DM_5,selected,Pseudoorder-1,Pseudoorder-2
GSDME,0.0013457619855506819,0.00018545900633659083,-0.0013123987064138174,0.0013028076662618547,0.00026829404108168545,Trajectory-2,0.0,55.0
GSTA2,-0.009000046805729205,0.002616174347940957,-0.0013497820863349317,-0.005066216177434127,-0.011591450542172083,Trajectory-1,170.0,0.0
GYPA,-0.006661993664792539,0.0018262921298742977,-0.00033810498298812486,-0.002389407723169443,-0.009860672918710709,Trajectory-1,177.0,0.0
GYPB,-0.007717060049457056,0.002247307769068487,-0.002262760405423166,-0.005364018421724205,-0.015891264369163056,Trajectory-1,164.0,0.0
H2AC16,-0.002862856602580387,0.0010124778543766902,-0.0023033597318662044,-0.0012922059324256836,7.283995786308686e-05,Trajectory-1,122.0,0.0
H2AC25,-0.013561546967213544,0.007046452459420783,0.0073484708211286375,0.0014859510577508754,-0.0038154380980206844,Trajectory-1,202.0,0.0
H2AC25_2,0.00267390976509807,-0.0003526144662596646,0.0005440868464409183,0.001810754482323021,-0.0005674255527153328,Trajectory-2,0.0,140.0
H2BC11,0.0012803336047086341,0.00012135043189462699,-0.0004328728248343576,0.0004613743435735944,0.00047766697231850025,Trajectory-2,0.0,137.0
H2BC15,0.0004289571806970409,0.000549415040240074,-0.0025217150078529335,0.0006960107457985507,0.000531971097079257,Trajectory-2,0.0,11.0
H3C7,-0.0003646639588809835,0.0006457242028055625,-0.001983997456879819,-0.00022440073491961608,0.00017267764073201786,Trajectory-1,66.0,0.0
H4C3,0.002313344736237519,-0.00010701283753531105,-0.0004734210381371522,0.002376452993847667,-0.000557464821222255,Trajectory-2,0.0,62.0
HAND1,-0.011861794233430733,-0.009635769744725723,-0.001596521703134411,-0.002335522379230789,-0.0006941642340788957,Trajectory-1,195.0,0.0
HAPLN1,0.002475868477253672,-0.00019707055550537207,-0.00014789162558963815,0.002415706525769486,-0.0007378554344392213,Trajectory-2,0.0,84.0
HAS2,-0.0052273903612916435,-0.0004800547556268292,-0.003982857753778829,-0.003438471855190922,0.0008012209692208143,Trajectory-1,124.0,0.0
HBA1,-0.0050712835721808906,0.0009892042204222046,0.0001935140008884875,-0.0011027793509155437,-0.005164869664605616,Trajectory-1,174.0,0.0
HBG2,-0.0007131555389578817,0.0008378727450394678,-0.0027101274029875445,-0.0005039363974034693,-0.0011439439370995504,Trajectory-1,34.0,0.0
HHLA1,-0.0050833507554235114,0.0018561663483791175,-0.002790218397149844,-0.003047987460292043,0.0035234716465721715,Trajectory-1,126.0,0.0
HIC1,-0.006468982170225387,0.0012492030658669423,-0.0012541798492133563,-0.0024807040383634143,0.000628778752564316,Trajectory-1,159.0,0.0
HLA-DQB1_2,-0.013282252559040458,0.006667114917325389,0.005658728698728278,0.0005068083532508061,0.0007055005212329887,Trajectory-1,199.0,0.0
HMCN1,0.003271801965170766,-0.0008387571737765477,0.0025630204138713053,0.00019661522472516556,-0.0003436017371597317,Trajectory-2,0.0,202.0
HMGB1P29,0.0002199992716815745,0.0001467921627933752,0.0010703649475260928,-0.0010009129730352802,0.0005319879917090335,Trajectory-1,109.0,0.0
HMGB2,0.0020446006218369467,3.064634560860097e-05,-0.000948876376289156,0.002246693858627756,-0.0003783037148218702,Trajectory-2,0.0,37.0
HNRNPH1,0.002420066536025243,-0.00017802924171723977,-0.00018959717627798232,0.0023031022916940595,-0.0005805173567263367,Trajectory-2,0.0,83.0
HOXA10,0.000863315149858068,0.00011459093013655947,1.3308576514724481e-05,-0.000252440751461656,4.1625812357337054e-05,Trajectory-1,47.0,0.0
HPGD,0.004516269685286361,-0.0021396390337589306,0.008382213410061656,-0.006524110278895595,0.0009156284300937302,Trajectory-2,0.0,274.0
HSPB8,0.003392425742437799,-0.001055862813842051,0.0037520728040325,-0.0014853242163826782,0.0001678712154559041,Trajectory-2,0.0,232.0
HSPD1P4,-0.0016687604246977796,0.0009528509943688364,-0.0003494421227797397,-0.0008985185004299495,0.0007378267050246265,Trajectory-1,128.0,0.0
HYPK,0.002022697662505144,-7.866490801768015e-07,-0.0007124422314796481,0.0018784873956047313,-0.00028189044050385786,Trajectory-2,0.0,70.0
ID2,0.00044228003141740744,0.0005167469942238994,-0.0029028773291104692,0.000873084621353686,0.0004327678955282718,Trajectory-2,0.0,3.0
IGF2,0.0003602154533572123,0.0002728074568999274,-0.002602556659287775,0.0007107197359532738,0.0008257198488058264,Trajectory-1,9.0,0.0
IGFBP3,0.004577649274565373,-0.0022055218126413303,0.008688888287818247,-0.007075932103927537,0.0012350064004427806,Trajectory-2,0.0,275.0
IGFBP5,0.002266904403286644,-0.00021250100079825678,0.0001862542079668915,0.0013612260795331063,-0.00038335052172198866,Trajectory-2,0.0,141.0
IGFBPL1,0.0012961867657367602,0.00024712504399662606,-0.0012805848598382726,0.0012015518579300134,0.00022125846623508846,Trajectory-2,0.0,60.0
IL9RP3,0.001624787467235308,-0.0004230421692139571,0.002560583423844608,-0.0019309840847051445,0.0004546579744143128,Trajectory-2,0.0,230.0
IQGAP3,0.0005695394085860894,0.00037395762247108077,-0.0010715582471615146,1.6355208619567201e-06,0.00034879865490367756,Trajectory-1,81.0,0.0
ITGA2B,-0.002767301016861408,0.0013716478104009648,-0.0030432517990148914,-0.0023177882886651472,-0.0033221132694288423,Trajectory-1,90.0,0.0
ITGB3,0.00022952495797509505,0.00038660111077800475,-0.0009300936324063342,-0.0003856043907682946,-0.0019281725274089574,Trajectory-1,70.0,0.0
JAM2,-0.0028656021497264245,0.0007667659856282865,-0.0022537452361192497,-0.0015948899668893873,0.0002842500987765038,Trajectory-1,108.0,0.0
JPH3,0.002404045495633985,-0.00027389026531552676,0.0005149731830565146,0.0011884776171479639,-0.00017084784002231946,Trajectory-2,0.0,151.0
KIF7,0.002324405521199999,-0.00017740111490872735,-1.0128239992023411e-05,0.0017341543513143564,-0.0003444569502461987,Trajectory-2,0.0,112.0
KLF1,-0.007176712236693745,0.0020513692588604803,-0.0031587778309930905,-0.0059685747964811145,-0.015279334847834745,Trajectory-1,148.0,0.0
KLF4,-0.0013373506837417843,0.0009178066117326828,-0.002573313984670447,-0.0008446427426546095,0.0009368253991753536,Trajectory-1,49.0,0.0
KLHDC7A,-0.020643218539864873,0.018422910298071676,0.01957515272150492,0.013290217142975777,0.0024046399838076743,Trajectory-1,221.0,0.0
KLHDC9,0.0016356341249129983,0.00017364448929446454,-0.00135781449952205,0.0018563898944388493,-5.477830099069531e-05,Trajectory-2,0.0,29.0
KLHL21,0.0014066032414148206,0.00019775999078905108,-0.0012196689941181575,0.0012377096575475171,0.00016058328569414548,Trajectory-2,0.0,63.0
KRT18,0.0022721440271096763,-9.001002719822266e-05,-0.0005868200233020896,0.0024586761281829485,-0.0005577551826560801,Trajectory-2,0.0,52.0
KRT19,-0.002247850211962685,0.00018832575955400092,-0.0035934361696877424,-0.0016270136140787246,0.002122308475542363,Trajectory-1,53.0,0.0
KRT8,0.0022022314008528113,-6.644080762997847e-05,-0.0006847120678051044,0.0024085516609909166,-0.00047230447606975507,Trajectory-2,0.0,50.0
LCN15,-0.006417081028177435,0.0017937050456218048,-0.0017135499672954854,-0.0032936133402084867,0.001310785388232978,Trajectory-1,146.0,0.0
