gene,DM_1,DM_2,DM_3,DM_4,DM_5,selected,Pseudoorder-1,Pseudoorder-2,Pseudoorder-3
Hbb-bs,-0.09107136348532256,-0.03206092683735166,8.362861326486915e-05,0.0053916777949573795,0.0018162113382301911,Trajectory-1,21.0,0.0,0.0
Hbb-bt,-0.09350040253860097,-0.03297102370752063,8.601663712572579e-05,0.00573461276305467,0.0019018543621798722,Trajectory-1,20.0,0.0,0.0
Hbb-y,-0.06994515048955488,-0.024394679527092407,5.3212469012755416e-05,0.0006002115689410864,-0.00042107885126366467,Trajectory-1,12.0,0.0,0.0
Hdc,0.0002337245150641313,-0.0002475179998267449,0.0008544992155058476,-0.019954040597682868,0.009386698812858538,Other,0.0,0.0,0.0
Hes3,0.0011548843367690696,-0.0007779595708008799,0.0009873020130340047,0.002523434677391674,-0.0016200504624676543,Other,0.0,0.0,0.0
Hes5,0.0011106805005145516,-0.0007415299931468263,0.000919635324895955,0.0019355995285927474,-0.0021627768534776557,Other,0.0,0.0,0.0
Hes7,0.0011337916898989683,-0.0007616140501824082,0.0009459606518093915,0.002271531391682036,-0.0021903907816113624,Other,0.0,0.0,0.0
Hesx1,0.0009420921952857896,-0.0007290541995025974,0.0009073000082204523,0.0014067004893205132,-0.00030364512946461325,Other,0.0,0.0,0.0
Hoxa1,0.0011310456588288704,-0.0007590240541735791,0.0009425020351896681,0.0022193288320483022,-0.002231748713593582,Other,0.0,0.0,0.0
Hoxa10,0.000835021922783698,-0.0005092255318081006,0.0002893657001601004,-0.0009291182375114522,-0.005053064841902905,Other,0.0,0.0,0.0
Hoxa7,0.0010116488491428409,-0.0006593543229210811,0.0006909375464138851,0.0008684947027281358,-0.004077718984677989,Other,0.0,0.0,0.0
Hoxa9,0.0009333731995888732,-0.0005806063162701077,0.0005672668747193689,0.00018566636040188926,-0.004625513914159035,Other,0.0,0.0,0.0
Hoxaas3,0.0010959716407526944,-0.0007377610038924006,0.000854112734280932,0.001796365676138651,-0.003082103674815788,Other,0.0,0.0,0.0
Hoxb1,0.0011306703776237576,-0.0007590135861710437,0.0009354032397010216,0.0021948875161937986,-0.002345777641151728,Other,0.0,0.0,0.0
Hoxb5os,0.0010605333068075481,-0.000707965666170327,0.000775555383758936,0.0013559192615399827,-0.003648482226973047,Other,0.0,0.0,0.0
Hoxb6,0.0009375056204232806,-0.0005940587675491277,0.0005716341233597403,0.00025706073368345463,-0.004563166646828532,Other,0.0,0.0,0.0
Hoxb8,0.001042564565341255,-0.0006808317733851402,0.0007674557821172768,0.0012241085772079488,-0.0036771532391346637,Other,0.0,0.0,0.0
Hoxb9,0.001072239311859609,-0.0007141023269510762,0.0007999382211336393,0.0014692033504690267,-0.003533378944082883,Other,0.0,0.0,0.0
Hspa1a,0.001124139212414566,-0.0007580200063774157,0.0010597652673580628,0.0031547720993227455,0.001435489632391336,Other,0.0,0.0,0.0
Hspb2,0.0009729662804384773,-0.0009373947439473634,-0.011046359114486013,-0.001193012601816327,-0.009535335075762158,Trajectory-2,0.0,6.0,0.0
Hspb7,0.0018479391166224515,-0.0029513324240274703,-0.08371776105189181,0.0018978896299788124,0.006765081902534596,Trajectory-2,0.0,27.0,0.0
Icam2,-0.023358133732339283,0.06988475775756736,-0.0021039014724997273,0.005808423329859857,0.0051694116841868925,Trajectory-3,0.0,0.0,21.0
Ifi27,0.0011482696810762006,-0.0007588050711207757,0.0009975005639809977,0.0026507824220938004,0.000677417001086186,Other,0.0,0.0,0.0
Ifitm1,0.0011005821230003789,-0.0007261875772402447,0.0009125742300928497,0.0019171599420266285,-0.001985765073706084,Other,0.0,0.0,0.0
Ifitm3,0.0010696443673816531,-0.0007106114187951116,0.0010292508322871621,0.0026410958255964545,0.0006279477734779731,Other,0.0,0.0,0.0
Igf1,-0.017489795349291345,0.05164816921505156,-0.0013801469933209251,-0.0022719540667239697,-0.006839449697662498,Trajectory-3,0.0,0.0,15.0
Igfbp3,0.0010781729330157455,-0.0006716192041912462,0.001014082132344426,0.0024412110974653457,0.00018363147275682253,Other,0.0,0.0,0.0
Igfbp5,0.0009675466234096056,-0.0006238698414990504,0.0004567077632262376,-3.8950227351031906e-05,-0.0035158498649091358,Other,0.0,0.0,0.0
Igfbpl1,0.0011476009079612185,-0.0007658405289131339,0.0009510200598235236,0.002341300819150065,-0.0012590398444764551,Other,0.0,0.0,0.0
Iqca,0.00012927282886539604,-0.0002245787220271287,0.0009004396197562186,-0.025661620680441432,0.01358665823098803,Other,0.0,0.0,0.0
Iqub,0.0005353931713243804,-0.00038940475013405105,0.000920110598476885,-0.011652553223075937,0.005206462622766056,Other,0.0,0.0,0.0
Kcne3,-0.010111601741758095,0.028137882599592764,-0.0004992590364094966,-0.009463376750425275,-0.01363716543022784,Trajectory-3,0.0,0.0,10.0
Kdr,-0.00034246745809448715,0.0020595895771781617,0.00046942392100443933,-0.004219520665327287,-0.006147355976115936,Other,0.0,0.0,0.0
Klf1,-0.08472376819379684,-0.02973008936391402,7.317115480522324e-05,0.0034154314617413748,0.0008605117562557068,Trajectory-1,15.0,0.0,0.0
Klf2,0.0008344698068345234,-0.00029729214692204734,0.0008075179282100034,0.00021332737318487916,-0.001505662816933002,Other,0.0,0.0,0.0
Klhl4,-0.021783799571956752,0.06511675017886952,-0.0019093168476275585,0.0036277832576257227,0.0014174593517549173,Trajectory-3,0.0,0.0,18.0
Klk7,0.0011485812948121687,-0.0007615103524434982,0.0010125767691022219,0.0024286897308143985,-0.00021526890445009505,Other,0.0,0.0,0.0
Krt18,0.0011203505203069277,-0.0007374724684323103,0.000973395038563488,0.0024061760149378672,-0.00025478422979996853,Other,0.0,0.0,0.0
Krt19,0.0009272289314931947,-0.0005836805290584832,0.0005786253951001979,-0.0008327916624026963,-0.0028168579854239567,Other,0.0,0.0,0.0
Krt20,0.0008661598721210448,-0.0006351263645012093,-0.0012995402264075553,-0.0020986102456711873,-0.003286807384389288,Other,0.0,0.0,0.0
Krt8,0.0010475704279984247,-0.0006799831112439934,0.0008134493558703931,0.0011874618772520493,-0.002464053657008303,Other,0.0,0.0,0.0
Lat,-0.004443542259660405,0.010867709516118058,0.0001163966714488684,-0.009312060514398833,-0.0083967865247049,Trajectory-3,0.0,0.0,7.0
Lefty1,0.0012181097760674867,-0.000827191845941063,0.0011867164229018147,0.004574900307445103,0.005536500569709031,Other,0.0,0.0,0.0
Lefty2,0.0012565299252727607,-0.0008476819675068348,0.001187122273576045,0.004801305037721966,0.004785008652552782,Other,0.0,0.0,0.0
Lhx1,0.0011933420564444197,-0.000801293559774284,0.001100487282315983,0.0032474291064155426,0.0015780842876591263,Other,0.0,0.0,0.0
Lhx2,0.0011224628142497788,-0.0007513093693317544,0.0009447991849704825,0.0020771281868513397,-0.0019133504871277328,Other,0.0,0.0,0.0
Lhx5,0.0011829703460718567,-0.0007957706943891345,0.001060404960124461,0.0030238813286512962,5.8418091518217675e-05,Other,0.0,0.0,0.0
Lmo1,0.0011682973470435742,-0.000785211678695061,0.0010352226830743615,0.002882984066867472,-0.0002628859099066817,Other,0.0,0.0,0.0
Lmo2,-0.004709585465765779,-0.0006404575382853391,0.00015039378519310356,-0.006359957149738749,-0.003150503802056148,Trajectory-1,1.0,0.0,0.0
Lrrc18,0.0009167105577657465,-0.000603463299211437,0.0010348110845782425,-0.0024598338196368643,0.0030098094892821283,Other,0.0,0.0,0.0
Lrrc34,0.001084625606292613,-0.0007066049494104414,0.0010686321592960552,0.0014986391339260438,0.001952833627399694,Other,0.0,0.0,0.0
Lrrc46,0.0009338519203759701,-0.0006184249568888143,0.0009692030625965116,-0.0011194933473797656,0.001047668548811905,Other,0.0,0.0,0.0
Lum,0.0006156172192827704,-0.00028770374699922533,0.0003287181688281159,-0.00343786750843702,-0.003225249275817924,Other,0.0,0.0,0.0
Lyve1,-0.022688128223248456,0.06785038754028094,-0.0020209791082243527,0.004774277014913972,0.003333966885767337,Trajectory-3,0.0,0.0,19.0
Mab21l2,0.0008821446310605661,-0.000549330688422202,0.00018561825859738973,-0.0009588693228352111,-0.003927712929128651,Other,0.0,0.0,0.0
Mafb,0.0010684498188488268,-0.0007039627039294754,0.0008598717203818782,0.001427855474246366,-0.0024176983162805775,Other,0.0,0.0,0.0
Mapk15,0.0005732011836366815,-0.0003992248885115342,0.0009113020454893519,-0.010090762559390657,0.0037762772989825485,Other,0.0,0.0,0.0
March2,0.00037050576888737253,-0.00033057524776154966,0.0006825528298211245,-0.00045894002524990364,0.0009712423437098264,Other,0.0,0.0,0.0
Marco,-0.009748413582492291,0.027998609070802125,-0.00047741106932944053,-0.008580940201208356,-0.012400157115775046,Trajectory-3,0.0,0.0,11.0
Mef2c,0.0006507380124073824,-0.00024545543909124524,-0.0010895992652951104,-0.0018448145768423978,-0.005484376124901838,Other,0.0,0.0,0.0
Meig1,6.905882404491209e-05,-0.00018240137218085263,0.0008739517816065009,-0.026343386098951215,0.013775589857695728,Other,0.0,0.0,0.0
Meox1,0.0010794254803603498,-0.0007202364732851179,0.0008396576380723812,0.0014578591517702452,-0.0029338381242202142,Other,0.0,0.0,0.0
Meox2,0.0010002299579936708,-0.0006522013401857325,0.0007152558610319455,0.0004570796426823388,-0.0033097647905066044,Other,0.0,0.0,0.0
Mesp1,0.0012223518131831781,-0.0008238217362185631,0.0011281280468929732,0.0039353042644960775,0.0022864728922518274,Other,0.0,0.0,0.0
Mesp2,0.0012371406822746214,-0.0008364602855841606,0.0011597751794614937,0.0042782465823207605,0.003689124771387952,Other,0.0,0.0,0.0
Mest,0.0010430935771102373,-0.0006621792169684031,0.000869268484029794,0.0015644877621624903,-0.0020916089016734737,Other,0.0,0.0,0.0
Mixl1,0.001280548031011347,-0.0008654898934103758,0.0012330934162260358,0.005553823652313911,0.0063300108580563,Other,0.0,0.0,0.0
Mlf1,0.001192843814949528,-0.0007999216750809253,0.0011068320463726465,0.003654312501218307,0.002229239293644069,Other,0.0,0.0,0.0
Morn3,0.00012667283198021913,-0.00021448527439393186,0.0008721387754836435,-0.025132559230908152,0.012956833852938422,Other,0.0,0.0,0.0
Morn5,0.0003052234672974868,-0.0002821065813029943,0.0008624992741553261,-0.01833459944094381,0.008441934478394551,Other,0.0,0.0,0.0
Mpl,-0.002612239889168259,0.0024832400288163476,0.0002457680394342158,-0.010858494445047075,-0.0018332818440376392,Other,0.0,0.0,0.0
Mpz,0.0012629190477770325,-0.0008505604400850707,0.0012203464903979447,0.005251950184942176,0.006336960377580025,Other,0.0,0.0,0.0
Msx1,0.0010910434774728688,-0.0007218226397024855,0.0008712270448952902,0.0017675710829296429,-0.0024935755682444043,Other,0.0,0.0,0.0
Msx3,0.0010714204941297103,-0.0007123767155505429,0.0008634444565245826,0.0013025486687274275,-0.002480650299684897,Other,0.0,0.0,0.0
Mt2,0.0011878539374844473,-0.0008162745848829307,0.001170620513042195,0.0043954313788901675,0.004948258136035447,Other,0.0,0.0,0.0
Mybpc3,0.0017830287594603911,-0.0028908826737974974,-0.0814780585521634,0.001685900917534613,0.006172426441266204,Trajectory-2,0.0,26.0,0.0
Myh6,0.0017787566465434848,-0.0028121548050979044,-0.07861583367167567,0.0015650825005016963,0.004897050025373175,Trajectory-2,0.0,23.0,0.0
Myh7,0.0015933459859649559,-0.002462873525288759,-0.06605529407676787,0.0006757850362299343,0.00046898942987784784,Trajectory-2,0.0,20.0,0.0
Myl1,0.0009967435649575731,-0.0009660748879189477,-0.011277221469693672,-0.0010289241303273917,-0.009463346064502203,Trajectory-2,0.0,8.0,0.0
Myl2,0.001045865557535153,-0.0008122521001316423,-0.00419460287416051,-5.135706989299204e-05,-0.005820621202789883,Trajectory-2,0.0,5.0,0.0
Myl3,0.0010834006356659144,-0.0013908709624767155,-0.027420825240154798,-0.0013156504855547078,-0.008912232469273633,Trajectory-2,0.0,14.0,0.0
Myl4,0.0008560116052692805,-0.0008120129518643336,-0.009207125493492464,-0.0017654233777007983,-0.010018228173240298,Trajectory-2,0.0,4.0,0.0
Myl7,0.001067653738898379,-0.0007063377663637603,0.0006120210212946931,0.0015019108358932621,-0.0021684290859707088,Other,0.0,0.0,0.0
Myl9,0.00099237987198433,-0.0006481983578504009,0.000366951495196997,0.00048241244360983326,-0.003375836738570805,Other,0.0,0.0,0.0
Nanog,0.0014572727470366193,-0.0009963819053165767,0.001501575335259164,0.011425434907287101,0.020817602686892173,Other,0.0,0.0,0.0
Nebl,0.0009788043628788845,-0.0010998246850845183,-0.017900710512961177,-0.0016846029838746555,-0.010547154518333721,Trajectory-2,0.0,11.0,0.0
Nek5,0.00027219369217883953,-0.0002652776240346477,0.0008538865315052657,-0.018491996057498638,0.008491231953585766,Other,0.0,0.0,0.0
Nepn,0.0008446142036619157,-0.0005725162547219393,0.0008024842518324575,-0.002087542963642283,-0.0009766087224884973,Other,0.0,0.0,0.0
Neurog1,0.0012122228431245892,-0.0008122599996562192,0.0011308173585336569,0.003804452560262996,0.0029518531482135486,Other,0.0,0.0,0.0
Nexn,0.0009093047284705692,-0.0006465716176014617,-0.0018854021327176904,-0.000795989138179943,-0.006527429352394888,Other,0.0,0.0,0.0
Ngfr,0.0010198952843562764,-0.0006650529665919531,0.0006846643370236494,0.000831303348961562,-0.003854274283685756,Other,0.0,0.0,0.0
Nkx1-2,0.0011644412917222638,-0.000781440331348861,0.0010042418403988737,0.0027066712941089767,-0.0010963820734479705,Other,0.0,0.0,0.0
Nkx2-3,1.4652054250812154e-05,0.0014127660770531917,0.0004994043628249207,-0.0037033670426754707,-0.004973669956834117,Other,0.0,0.0,0.0
Nkx2-5,0.0008797860051670769,-0.0007386783910556507,-0.00555474862267602,-0.0013337758076302898,-0.008747149781287064,Trajectory-2,0.0,3.0,0.0
Nkx2-9,0.0009665426167006008,-0.0006325174351083929,0.0007382976718023004,-0.0004292230066114211,-0.0023189692240111978,Other,0.0,0.0,0.0
Nkx3-1,0.0010945162807119077,-0.0007230039726725385,0.0008957449543090079,0.0014424641025169043,-0.00133144394085651,Other,0.0,0.0,0.0
Nkx6-1,0.0010841767725549634,-0.0007191993901569146,0.0009230812825762518,0.0015191960869288766,-0.0016781613917763345,Other,0.0,0.0,0.0
Nkx6-2,0.0010371469450663892,-0.0006805857096426809,0.0008726149943261095,0.000843261306111195,-0.001701038689236909,Other,0.0,0.0,0.0
Nme5,0.0010624952667294323,-0.0007027880113338806,0.0010007348624937074,0.0006295256493203324,2.2980558485618886e-05,Other,0.0,0.0,0.0
Nme9,8.75036725161102e-05,-0.0002060358417418079,0.0008866281062378866,-0.02704052641727538,0.014363042226031759,Other,0.0,0.0,0.0
Nog,0.0010135182272653853,-0.0006624365436802058,0.0007766565914962006,0.00020348728551268177,-0.0025145373237164094,Other,0.0,0.0,0.0
Noto,0.000506796247910839,-0.0003657581650553568,0.0008418357118073609,-0.01010921823170918,0.0033844657746143238,Other,0.0,0.0,0.0
Nppa,0.0016565611823186094,-0.0025664404049446582,-0.06961687392985019,0.0009713707233281652,0.001761049587498714,Trajectory-2,0.0,21.0,0.0
Nr2f1,0.0010302016451556395,-0.000682662573956964,0.0007140974191557514,0.0008734966740398258,-0.003263166549761269,Other,0.0,0.0,0.0
Odf3b,0.0004145500353586692,-0.00033675019823300783,0.000907980098637747,-0.015631909228102474,0.007279541816300606,Other,0.0,0.0,0.0
Olig1,0.0014221123306870198,-0.0009701922580768814,0.0014496034176340463,0.01016846951048192,0.01766318449676686,Other,0.0,0.0,0.0
Osr1,0.0010771449941360406,-0.0007217926748868102,0.0008018521666210215,0.001489694493284672,-0.003475071875612601,Other,0.0,0.0,0.0
Pax6,0.0011260920174608264,-0.0007565143340270212,0.0009271662952487661,0.002043603967378419,-0.0020628311701057223,Other,0.0,0.0,0.0
Pax8,0.0010474486929171443,-0.0006910873640204937,0.0008399799500424678,0.0007799582511725929,-0.002157917078987483,Other,0.0,0.0,0.0
Pcdh8,0.0011815330496281965,-0.0007928828393702056,0.0010650999058742683,0.0029752320597005878,0.0005088106231606334,Other,0.0,0.0,0.0
Pde11a,0.0006992975664131163,-0.00040923188278264595,0.0005230951909710025,-0.0021047313502609456,-0.0026578138418722986,Other,0.0,0.0,0.0
Pdzph1,0.0011376658581068763,-0.0007650571165761443,0.000981910574347579,0.0022945866428460376,-0.0013363344628775217,Other,0.0,0.0,0.0
Penk,0.0012267676196493116,-0.0008231528535345713,0.0011690372919167407,0.004396483578101307,0.0042518722814953785,Other,0.0,0.0,0.0
Pf4,-0.007614448525503291,0.02038526539299138,-0.00022607223975861583,-0.010022608763099959,-0.011126204715944762,Trajectory-3,0.0,0.0,8.0
Pga5,0.0009770594419390563,-0.0005999223468477457,0.0008771803233915307,-0.0023115159197366645,-0.00013586637440049534,Other,0.0,0.0,0.0
Pgam2,0.0010639455930505906,-0.0012569344272862952,-0.022706148135131294,-0.0013783902628984241,-0.009993265146848094,Trajectory-2,0.0,12.0,0.0
Pgf,0.0009696669502330303,-0.0006291192639442548,0.0005031671882723455,0.00017078313931464116,-0.004217005513328053,Other,0.0,0.0,0.0
Phlda1,0.00027212600559550684,-0.00034199220556469705,0.00038916537878786703,-0.00217440130979434,-0.0025509823140549993,Other,0.0,0.0,0.0
Phlda2,0.0010842408134090365,-0.0007169159977634395,0.0008773824652649773,0.0018122799114179276,-0.002159896683387913,Other,0.0,0.0,0.0
Phox2b,6.375265205564802e-05,-0.00034812634629911957,6.741608448668825e-05,-0.003964686330587964,-0.0009682987722494126,Other,0.0,0.0,0.0
Pifo,0.001025098236271071,-0.0006732493266520282,0.0010614169644145971,8.99062990127463e-05,0.0024720234135351734,Other,0.0,0.0,0.0
Pim2,0.0014418868915510618,-0.0009854819400394155,0.0014798339316463658,0.010920893515861927,0.019492376074256617,Other,0.0,0.0,0.0
Pitx1,0.0008668750208007058,-0.0005531612107145777,0.0002729198240197805,-0.0008218655160849216,-0.004942674700650009,Other,0.0,0.0,0.0
Pitx2,0.0010860618457456245,-0.0007093329538043176,0.0008550130383177734,0.001639301835840151,-0.001708985621549749,Other,0.0,0.0,0.0
Pla2g12b,0.000893483717287523,-0.0005868659618781408,0.000929167229688666,-0.00027512815409044426,-0.0022360274615060268,Other,0.0,0.0,0.0
Pla2g1b,0.001458944310871747,-0.0009975589475022225,0.0015041076742749041,0.011493096339148254,0.021012658299423274,Other,0.0,0.0,0.0
Plac1,0.0006193577969767907,-6.864929537741171e-05,0.00034415133958243444,-0.001868739855037555,-0.005135085001269924,Other,0.0,0.0,0.0
Plek,-0.001814409491462648,0.004621888655074438,0.00036946139089837494,-0.008091028862729466,-0.005109312207356209,Other,0.0,0.0,0.0
Plekha4,0.001116511367067524,-0.0007735468981932412,0.001086783456442219,0.0033900574819599886,0.002490748798745033,Other,0.0,0.0,0.0
Plet1,0.0009766893507493078,-0.0006192664766852774,0.0008396039414933171,-8.642888632961262e-05,-0.0013748968196647625,Other,0.0,0.0,0.0
Plvap,-0.000759828085450121,0.0036573039789691056,0.0006139635098519213,-0.0031833561495355545,-0.004580024385241267,Other,0.0,0.0,0.0
Pmp22,0.0009108310740663383,-0.0005456640454304418,0.0005152114584823992,-2.4231444777253692e-05,-0.004444276570102658,Other,0.0,0.0,0.0
Pnliprp1,0.0009381757213502105,-0.0006067271279621117,0.0005900361736909955,2.227613668378159e-06,-0.0038568881596405093,Other,0.0,0.0,0.0
Postn,0.00042455895669155753,-1.946295023772166e-06,0.00011269959473005498,-0.005403087074041415,-0.0023394453375026898,Other,0.0,0.0,0.0
Pou5f1,0.001404406010439875,-0.0009565887201033264,0.001421254226699604,0.009503736015256961,0.015922326404481414,Other,0.0,0.0,0.0
Ppp1r1b,0.001113850898103621,-0.0007529915114206705,0.000947851820062002,0.0019796510825148745,-0.0015486592786847302,Other,0.0,0.0,0.0
Ppp1r32,0.00011743944694538364,-0.00021922445388475,0.0008814288949430166,-0.02588960527362241,0.013551211927363839,Other,0.0,0.0,0.0
Prdx1,0.0010333404594602975,-0.0007525191311540761,0.0010522925265141288,0.003113177828012398,0.0012657107986497878,Other,0.0,0.0,0.0
Prr23a3,0.0013558392517700165,-0.0009238745906314464,0.0013591554182583816,0.008210591203624532,0.0130340788547522,Other,0.0,0.0,0.0
Prr29,-0.00020769315055220962,0.0002579869377159623,0.0007784850570726816,-0.022627862189500258,0.0098086160007588,Other,0.0,0.0,0.0
Prrx2,0.0010172536040784508,-0.0006686296434606597,0.0005622356793239107,0.0007354484783746708,-0.004012684260443663,Other,0.0,0.0,0.0
Prss12,0.0009628742134889672,-0.0005689390372728973,0.0009571776669920202,-0.0014523528905279986,-0.0014072710713914605,Other,0.0,0.0,0.0
Psmb8,0.0012902305123501418,-0.0008713295830229516,0.001250872364649529,0.005921793296855037,0.00730676549738373,Other,0.0,0.0,0.0
Ptger3,-0.0007191513743909324,-0.00019735933579698164,0.00040661606505518064,-0.004513978053898986,-0.001374316513196422,Other,0.0,0.0,0.0
Ptn,0.001141380663049186,-0.0007619661501951231,0.0009814437957387046,0.0023857119562551514,-0.0011540686826584346,Other,0.0,0.0,0.0
Pyy,0.000536827871676215,-5.852127800353156e-06,0.00013986340218132232,-0.0028004756087097195,-0.004175500523680172,Other,0.0,0.0,0.0
Rab27b,-0.003469553306628198,0.0017721417744289414,0.00015266808209630448,-0.009209304022086136,-0.0032276223103797934,Other,0.0,0.0,0.0
Rax,0.0012097695435354114,-0.000811019681520357,0.0011143472230594714,0.0036455678453164715,0.002400641119769989,Other,0.0,0.0,0.0
Rbp2,-7.264327173985935e-05,0.0003060521018889378,0.00026131353973942963,-0.004862106112062101,-0.001795812975663539,Other,0.0,0.0,0.0
Rbp4,0.0009488169040235371,-0.0006730604163962491,0.0009076184401230658,0.0012409575329176208,-0.0014760173981815297,Other,0.0,0.0,0.0
Rflna,0.0010901618931980557,-0.0007128632379083315,0.000965959524930998,0.0015555138277290764,-0.0008079016995693228,Other,0.0,0.0,0.0
Rgs18,-0.0065732989652886676,-0.00016813788470722114,0.00014757848645376547,-0.010503272840252736,-0.0024528318088374162,Trajectory-1,4.0,0.0,0.0
Rhbg,0.001171039722182411,-0.0007899344350028365,0.0010238434957672137,0.002739583518396227,-0.0008810667667821204,Other,0.0,0.0,0.0
Rhobtb2,0.0011537964923455856,-0.0007726448022825565,0.0010514684055002337,0.003010952819071715,0.0009220228764655015,Other,0.0,0.0,0.0
Rhoj,-0.006247903861564482,0.017452812646864217,-8.315784455768306e-05,-0.009806250231642675,-0.013691419766149794,Trajectory-3,0.0,0.0,1.0
Rhox5,0.0009726895015039347,-0.0006396608569066932,0.0009643057164588682,0.0009372893350012917,-0.0014074636393729169,Other,0.0,0.0,0.0
Riiad1,0.0010822383020487392,-0.0007146619385231999,0.001091058582464123,0.0014072620920837543,0.0028737221813917037,Other,0.0,0.0,0.0
Ripply2,0.001120274781207835,-0.0007487794301783398,0.0009545208880063918,0.00194615839713234,-0.0015414044785111351,Other,0.0,0.0,0.0
Ripply3,0.0008763420325119945,-0.00037633157780263184,0.0007900765186872104,-0.0005619829483541324,-0.0021379803420392635,Other,0.0,0.0,0.0
Rnase4,0.0008767815378276025,-0.000555867890424718,0.0008965329270033911,-0.0007461150585571259,-0.0020559665752285113,Other,0.0,0.0,0.0
Rpgrip1,0.001035495931920776,-0.0007496204294409425,0.001043517987348897,0.002952529342210982,0.0010497665391189911,Other,0.0,0.0,0.0
Rpl39l,0.00139398359180427,-0.0009503873585118366,0.0014177762120859564,0.00946426167272507,0.0161794376755753,Other,0.0,0.0,0.0
Rrad,0.0010770123305340652,-0.0008383802926377407,-0.004417145489647723,0.0005406197278139446,-0.0038453442007064333,Trajectory-2,0.0,9.0,0.0
Rsph1,0.001276844674495779,-0.0008618839823349493,0.0012584371071719086,0.005666675254774227,0.007756508278131587,Other,0.0,0.0,0.0
Rsph4a,0.0004270822521686019,-0.0003269060508155543,0.0008860652526021943,-0.013581917507610348,0.005860883049271359,Other,0.0,0.0,0.0
S100a16,0.00025811900164168035,0.0010783834922275329,0.0006673313205657511,-0.002092883584203987,-0.004126089787214932,Other,0.0,0.0,0.0
Saa1,0.000836245080975716,-0.000513558970139265,0.0004431781717134746,-0.0008830531848871871,-0.0042870387569163655,Other,0.0,0.0,0.0
Samd3,0.0010078309091600779,-0.0006637136422408351,0.0009734208301679631,-0.00034047045888782834,8.235755389620052e-05,Other,0.0,0.0,0.0
Scn4a,0.0010565679472603973,-0.0007031946549562255,0.0004876533800420082,0.0007496223393901716,-0.0031125953705634954,Other,0.0,0.0,0.0
Sct,0.0010658192147503058,-0.0007062007265609668,0.0007831331814465116,0.0013794262937119003,-0.003361226417874987,Other,0.0,0.0,0.0
Selenop,0.0009814558079886257,-0.0005254323002140944,0.000959102596870633,0.0012379969419814769,-0.000342676217759839,Other,0.0,0.0,0.0
Sfn,0.0013074594925372163,-0.0008842386196741868,0.00128243637126197,0.006491819780002235,0.008765636450403482,Other,0.0,0.0,0.0
Sfrp5,0.0010115772648088865,-0.0006751802421631392,0.00018411755606554588,5.5876495750976097e-05,-0.0036316931935538336,Other,0.0,0.0,0.0
Sh3bgr,0.0008340467311598623,-0.0007409560285203787,-0.006328638285661899,-0.0016381576685954888,-0.009710548982026345,Trajectory-2,0.0,1.0,0.0
Shh,0.0005915613209886717,-0.00042223529098764666,0.0007499574031292231,-0.007746671279788922,0.001566907892847262,Other,0.0,0.0,0.0
Six6,0.0010804112288257798,-0.0007069906543624848,0.0008960677294809904,0.001413382100194861,-0.00227299649886391,Other,0.0,0.0,0.0
Sla,-0.0020153962303794963,0.002395643861089945,0.00028077772740268286,-0.010169948885147792,-0.002316819503080221,Other,0.0,0.0,0.0
Sla2,-0.008754056449205258,-0.000278263820643603,7.437370872561055e-05,-0.009903883929800145,-0.004012626419303901,Trajectory-1,3.0,0.0,0.0
Slc2a1,0.0010291201151073628,-0.0007367632502745236,0.001012402048397653,0.002723579699701571,0.0003263095516961181,Other,0.0,0.0,0.0
Slc2a3,0.001109527832178988,-0.0007376868688786021,0.0009934173163193413,0.0023812601946131516,-0.00048744746527614656,Other,0.0,0.0,0.0
Slc32a1,-0.0015188890628677323,0.0011310959325680245,0.00031230788917297896,-0.008176864017901889,-0.002493000381585439,Other,0.0,0.0,0.0
Slc7a3,0.0014642996375609848,-0.0010017960428490946,0.001511281935513201,0.011674610756201933,0.02153240733952062,Other,0.0,0.0,0.0
Slpi,0.0012395353793035568,-0.0008358347808549037,0.0011605551962111597,0.004349485209698698,0.003641165844614638,Other,0.0,0.0,0.0
Smim1,-0.04090233192632955,-0.013733453893984744,1.8020816819047394e-05,-0.0031894068535334055,-0.0015145394912206866,Trajectory-1,8.0,0.0,0.0
Smkr-ps,0.0007868373699317256,-0.0005263039885575677,0.0009619975666823986,-0.005295820025721781,0.002546041904270157,Other,0.0,0.0,0.0
Smpx,0.0018865703524154893,-0.0030235327424307976,-0.08634899049482382,0.0020931407219927406,0.007783421169389365,Trajectory-2,0.0,29.0,0.0
Snca,-0.06289788476950182,-0.021740366330633757,6.270090066436143e-05,-0.0008564999436535008,-0.0008651827595947799,Trajectory-1,10.0,0.0,0.0
Sost,0.0004748729008785501,0.00049994376258356,0.0006482219294804691,-0.0020121539216830433,-0.003617576163841712,Other,0.0,0.0,0.0
Sostdc1,0.0010421967974951628,-0.0006805958900816485,0.0008470216913962337,0.000752060109177736,-0.0019896189702611907,Other,0.0,0.0,0.0
Sox10,0.0009373719252565371,-0.0006027118537434281,0.0006116500422606892,-0.00015883923062938045,-0.0033612512143288476,Other,0.0,0.0,0.0
Sox17,0.000714694357297899,-8.629275886440628e-05,0.000789707853108369,-0.001591226808528396,-0.002078400339032796,Other,0.0,0.0,0.0
Sparc,0.0011095552757984049,-0.0007108919711983735,0.001000313190374949,0.0025153404155030335,4.234503444822737e-05,Other,0.0,0.0,0.0
