dataset,variant,seed,coherence,coverage,strength,n_sig
gastrulation_e75,MALLET_opt10,6,0.6601019360663274,0.8784210526315789,5.807024121161113,371
gastrulation_e75,MALLET_opt10,7,0.6601019360663274,0.8784210526315789,5.807024121161113,371
gastrulation_e75,MALLET_opt10,8,0.6490401231632063,0.8866666666666667,5.288447180809524,485
gastrulation_e75,MALLET_opt10,9,0.6601019360663274,0.8784210526315789,5.807024121161113,371
gastrulation_e75,NMF,0,0.6218231083510288,0.85,5.600915499393247,365
gastrulation_e75,NMF,1,0.6218231083510288,0.85,5.600915499393247,365
gastrulation_e75,NMF,2,0.6218231083510288,0.85,5.600915499393247,365
gastrulation_e75,NMF,3,0.6218231083510288,0.85,5.600915499393247,365
gastrulation_e75,NMF,4,0.6218231083510288,0.85,5.600915499393247,365
gastrulation_e75,NMF,5,0.6218231083510288,0.85,5.600915499393247,365
gastrulation_e75,NMF,6,0.6218231083510288,0.85,5.600915499393247,365
gastrulation_e75,NMF,7,0.6218231083510288,0.85,5.600915499393247,365
gastrulation_e75,NMF,8,0.6218231083510288,0.85,5.600915499393247,365
gastrulation_e75,NMF,9,0.6218231083510288,0.85,5.600915499393247,365
gastrulation_e75,cNMF,0,0.384218832079828,0.6560974339128364,1.8143047754369008,96
gastrulation_e75,cNMF,1,0.3854937325175759,0.6560974339128364,1.8143047754369008,96
gastrulation_e75,cNMF,2,0.384218832079828,0.6560974339128364,1.8143047754369008,96
gastrulation_e75,cNMF,3,0.384218832079828,0.6560974339128364,1.8143047754369008,96
gastrulation_e75,cNMF,4,0.384218832079828,0.6560974339128364,1.8143047754369008,96
gastrulation_e75,cNMF,5,0.384218832079828,0.6560974339128364,1.8143047754369008,96
gastrulation_e75,cNMF,6,0.3854937325175759,0.6560974339128364,1.8143047754369008,96
gastrulation_e75,cNMF,7,0.384218832079828,0.6560974339128364,1.8143047754369008,96
gastrulation_e75,cNMF,8,0.3854937325175759,0.6560974339128364,1.8143047754369008,96
gastrulation_e75,cNMF,9,0.384218832079828,0.6560974339128364,1.8143047754369008,96
gastrulation_e75,scHPF,0,0.6506532517858012,0.8547058823529412,5.49800008170906,369
gastrulation_e75,scHPF,1,0.6350110489802285,0.8764705882352942,4.724762985455738,475
gastrulation_e75,scHPF,2,0.6476679415138722,0.9059442724458204,5.4304373997509146,385
gastrulation_e75,scHPF,3,0.650610931552745,0.8964705882352939,5.38773975058122,383
gastrulation_e75,scHPF,4,0.6420015152927567,0.8826006191950466,5.009453682643058,455
gastrulation_e75,scHPF,5,0.6358073741864667,0.8747058823529411,5.008938198065496,455
gastrulation_e75,scHPF,6,0.6443217827635118,0.886470588235294,5.278400520946512,383
gastrulation_e75,scHPF,7,0.650610931552745,0.8964705882352941,5.38773975058122,383
gastrulation_e75,scHPF,8,0.6438812318491103,0.9147058823529411,4.453030476209799,495
gastrulation_e75,scHPF,9,0.6463225528355834,0.8664705882352941,5.430395275751841,372
gastrulation_e75,ProdLDA,0,0.2867955648204621,0.875,1.9513232361008608,314
gastrulation_e75,ProdLDA,1,0.1898445626771303,0.794047619047619,2.7036526891604464,175
gastrulation_e75,ProdLDA,2,0.3133035622462056,0.8428571428571429,1.7386721941938663,431
gastrulation_e75,ProdLDA,3,0.4408048017733524,1.0,1.8077402758771617,585
gastrulation_e75,ProdLDA,4,0.3076474425569582,0.8125,2.276116652202231,195
gastrulation_e75,ProdLDA,5,0.3080752060531216,0.9666666666666668,3.178108522038851,184
gastrulation_e75,ProdLDA,6,0.3056181755423554,0.8678571428571429,1.8782327802655057,362
gastrulation_e75,ProdLDA,7,0.2783318929466635,0.8333333333333333,1.8386431439410933,329
gastrulation_e75,ProdLDA,8,0.3257678465843872,0.8714285714285716,1.95439602259508,644
gastrulation_e75,ProdLDA,9,0.3223764122626988,0.90625,2.440020082955024,361
gastrulation_erythroid,PRISM_opt0,0,0.4439175034890802,0.7610423116615067,1.760446929685197,326
gastrulation_erythroid,PRISM_opt0,1,0.4466793602775299,0.7365869424692953,1.7415898138637698,406
gastrulation_erythroid,PRISM_opt0,2,0.4466793602775299,0.7365869424692953,1.7415898138637698,406
gastrulation_erythroid,PRISM_opt0,3,0.4456322189739607,0.7429971988795518,1.7468291242733656,406
gastrulation_erythroid,PRISM_opt0,4,0.4456322189739605,0.7429971988795517,1.7468291242733656,406
gastrulation_erythroid,PRISM_opt0,5,0.4456322189739606,0.7429971988795518,1.7468291242733656,406
gastrulation_erythroid,PRISM_opt0,6,0.4439175034890802,0.7610423116615066,1.7604469296851974,326
gastrulation_erythroid,PRISM_opt0,7,0.4456100071762925,0.7443756449948401,1.7502938115510598,317
gastrulation_erythroid,PRISM_opt0,8,0.4443712311034116,0.7315686274509804,1.772619596466369,394
gastrulation_erythroid,PRISM_opt0,9,0.4439175034890802,0.7610423116615067,1.7604469296851974,326
gastrulation_erythroid,MALLET_opt0,0,0.4519417954595582,0.7504362510554461,1.7730513318657255,300
gastrulation_erythroid,MALLET_opt0,1,0.4507770587805387,0.7504362510554461,1.7836379721815814,309
gastrulation_erythroid,MALLET_opt0,2,0.4519417954595582,0.7504362510554461,1.7730513318657255,300
gastrulation_erythroid,MALLET_opt0,3,0.4427650280983547,0.7429971988795518,1.7468291242733656,406
gastrulation_erythroid,MALLET_opt0,4,0.4519417954595582,0.7504362510554461,1.7730513318657255,300
gastrulation_erythroid,MALLET_opt0,5,0.4438121694019239,0.7365869424692955,1.7415898138637698,406
gastrulation_erythroid,MALLET_opt0,6,0.4438121694019239,0.7365869424692955,1.7415898138637698,406
gastrulation_erythroid,MALLET_opt0,7,0.4466793602775298,0.7365869424692955,1.7415898138637698,406
gastrulation_erythroid,MALLET_opt0,8,0.4519417954595582,0.7504362510554461,1.7730513318657255,300
gastrulation_erythroid,MALLET_opt0,9,0.4610043317280295,0.707282913165266,1.7615891837845397,332
gastrulation_erythroid,MALLET_opt10,0,0.4224355518637511,0.8401069518716577,1.808538715672672,488
gastrulation_erythroid,MALLET_opt10,1,0.4224355518637511,0.8401069518716578,1.808538715672672,488
gastrulation_erythroid,MALLET_opt10,2,0.4224355518637511,0.8401069518716578,1.808538715672672,488
gastrulation_erythroid,MALLET_opt10,3,0.4018182990405437,0.8549450549450549,1.7808680554539051,528
gastrulation_erythroid,MALLET_opt10,4,0.4224355518637511,0.8401069518716577,1.808538715672672,488
gastrulation_erythroid,MALLET_opt10,5,0.3975400502040475,0.8190476190476191,1.7339556237839129,452
gastrulation_erythroid,MALLET_opt10,6,0.4018182990405437,0.8549450549450549,1.7808680554539051,528
gastrulation_erythroid,MALLET_opt10,7,0.4018182990405437,0.8549450549450549,1.7808680554539051,528
gastrulation_erythroid,MALLET_opt10,8,0.4224355518637511,0.8401069518716578,1.808538715672672,488
gastrulation_erythroid,MALLET_opt10,9,0.4146922464393089,0.8400000000000001,1.8883894269005967,469
gastrulation_erythroid,NMF,0,0.3468316795695304,0.856439393939394,1.7083090305072377,354
gastrulation_erythroid,NMF,1,0.3468316795695304,0.856439393939394,1.7083090305072377,354
gastrulation_erythroid,NMF,2,0.3468316795695304,0.856439393939394,1.7083090305072377,354
gastrulation_erythroid,NMF,3,0.3468316795695304,0.856439393939394,1.7083090305072377,354
gastrulation_erythroid,NMF,4,0.3468316795695304,0.856439393939394,1.7083090305072377,354
gastrulation_erythroid,NMF,5,0.3468316795695304,0.856439393939394,1.7083090305072377,354
gastrulation_erythroid,NMF,6,0.3468316795695304,0.856439393939394,1.7083090305072377,354
gastrulation_erythroid,NMF,7,0.3468316795695304,0.856439393939394,1.7083090305072377,354
gastrulation_erythroid,NMF,8,0.3468316795695304,0.856439393939394,1.7083090305072377,354
gastrulation_erythroid,NMF,9,0.3468316795695304,0.856439393939394,1.7083090305072377,354
gastrulation_erythroid,cNMF,0,0.4581583225974485,0.5426341589267285,2.045081481197101,89
gastrulation_erythroid,cNMF,1,0.4581583225974485,0.5426341589267285,2.045081481197101,89
gastrulation_erythroid,cNMF,2,0.4581583225974485,0.5426341589267285,2.045081481197101,89
gastrulation_erythroid,cNMF,3,0.4581583225974485,0.5426341589267285,2.045081481197101,89
gastrulation_erythroid,cNMF,4,0.4581583225974485,0.5426341589267285,2.045081481197101,89
gastrulation_erythroid,cNMF,5,0.4581583225974485,0.5426341589267285,2.045081481197101,89
gastrulation_erythroid,cNMF,6,0.4581583225974485,0.5426341589267285,2.045081481197101,89
gastrulation_erythroid,cNMF,7,0.4581583225974485,0.5426341589267285,2.045081481197101,89
gastrulation_erythroid,cNMF,8,0.4581583225974485,0.5426341589267285,2.045081481197101,89
gastrulation_erythroid,cNMF,9,0.4581583225974485,0.5426341589267285,2.045081481197101,89
gastrulation_erythroid,scHPF,0,0.4277321277864122,0.8157142857142858,1.7710701611467643,478
gastrulation_erythroid,scHPF,1,0.4013848735805603,0.8166666666666667,1.818053466803032,436
gastrulation_erythroid,scHPF,2,0.4196955150883849,0.7472527472527473,1.7398674635062823,436
gastrulation_erythroid,scHPF,3,0.4392767024646787,0.7659090909090909,1.780783551904706,413
gastrulation_erythroid,scHPF,4,0.4358521002992886,0.7477272727272728,1.7443842330547494,414
gastrulation_erythroid,scHPF,5,0.4245691310629993,0.7518716577540107,1.7031395874155777,316
gastrulation_erythroid,scHPF,6,0.4241556291315733,0.7945054945054946,1.719077334662455,453
gastrulation_erythroid,scHPF,7,0.4133744663607064,0.7907993966817496,1.795257103571129,423
gastrulation_erythroid,scHPF,8,0.4030056699853411,0.8358974358974358,1.738244259652672,418
gastrulation_erythroid,scHPF,9,0.4336455927428032,0.7766233766233765,1.7543526859078593,437
gastrulation_erythroid,ProdLDA,0,0.2535294625429024,0.875,1.520134622240627,298
gastrulation_erythroid,ProdLDA,1,0.3500997836594672,0.78125,1.5672385808042404,213
gastrulation_erythroid,ProdLDA,2,0.3522752679809849,0.9714285714285716,1.4748100788348313,466
gastrulation_erythroid,ProdLDA,3,0.2275413501395494,0.8645833333333334,1.5724339719024107,207
gastrulation_erythroid,ProdLDA,4,0.4104382421941463,0.7544444444444445,1.4905657467341855,327
gastrulation_erythroid,ProdLDA,5,0.3503796613840038,0.7584126984126984,1.6063313208341987,300
gastrulation_erythroid,ProdLDA,6,0.3463085558372121,1.0,1.6076469798994883,252
gastrulation_erythroid,ProdLDA,7,0.3545237001072053,0.7905555555555555,1.4680281764469052,301
gastrulation_erythroid,ProdLDA,8,0.3374367761825653,0.9,1.5218183363835218,391
gastrulation_erythroid,ProdLDA,9,0.3245818206711908,0.8766666666666667,1.5634956763435723,408
bonemarrow,PRISM_opt0,0,0.3167926995285125,0.4175352597179222,2.251175501288558,35
bonemarrow,PRISM_opt0,1,0.3049855913054348,0.4628837719298245,1.844948849733704,39
bonemarrow,PRISM_opt0,2,0.3182337667204873,0.4149122807017543,2.2503793555094536,35
bonemarrow,PRISM_opt0,3,0.3168655917871332,0.4134416924664602,2.2465045428128496,35
bonemarrow,PRISM_opt0,4,0.3150090928619266,0.4114241486068112,2.0709539208524355,34
bonemarrow,PRISM_opt0,5,0.3064412360295605,0.5607943469785575,1.860756212342328,45
bonemarrow,PRISM_opt0,6,0.3172707306625878,0.4564241486068112,2.187241401270634,39
bonemarrow,PRISM_opt0,7,0.3164885764438212,0.4134416924664602,2.246228988925106,35
bonemarrow,PRISM_opt0,8,0.3108029820448124,0.5607943469785575,1.860756212342328,45
bonemarrow,PRISM_opt0,9,0.3062573993552542,0.5559210526315789,1.8545064003380487,45
bonemarrow,MALLET_opt0,0,0.3150324231513485,0.4811935140882509,2.2709871190212985,35
bonemarrow,MALLET_opt0,1,0.3120950910414323,0.4200206398348813,2.5542888713392458,28
bonemarrow,MALLET_opt0,2,0.3132932055328803,0.4134416924664602,2.245082965943963,35
bonemarrow,MALLET_opt0,3,0.3114387194607813,0.4351135190918472,2.192916669148919,34
bonemarrow,MALLET_opt0,4,0.3147593419566112,0.4737358101135191,2.096368847062142,41
bonemarrow,MALLET_opt0,5,0.3180538229925586,0.4175352597179222,2.24787964640966,35
bonemarrow,MALLET_opt0,6,0.3199438191094367,0.5341739766081871,2.3370744013460403,36
bonemarrow,MALLET_opt0,7,0.3153098574363067,0.4524122807017544,2.161779887980261,38
bonemarrow,MALLET_opt0,8,0.3144476266003296,0.4064241486068111,2.0639124033320653,34
bonemarrow,MALLET_opt0,9,0.3271671041407261,0.4558339783281734,2.073797995256074,49
bonemarrow,MALLET_opt10,0,0.2780597680434095,0.5062865497076023,1.9348091223158423,48
bonemarrow,MALLET_opt10,1,0.2873000720101801,0.58062435500516,1.9331524260345656,66
bonemarrow,MALLET_opt10,2,0.2628182086197697,0.4093874391862007,2.041253944025464,39
bonemarrow,MALLET_opt10,3,0.2744871726754726,0.5194444444444444,1.8983839020031,114
bonemarrow,MALLET_opt10,4,0.2608325588775394,0.4093874391862008,2.0417851927542108,39
bonemarrow,MALLET_opt10,5,0.2650514645430853,0.4093874391862007,2.040695594161649,39
bonemarrow,MALLET_opt10,6,0.2642898407961243,0.4489766081871345,1.9516857965455752,45
bonemarrow,MALLET_opt10,7,0.2599695657685524,0.4093874391862007,2.0379049939126994,39
bonemarrow,MALLET_opt10,8,0.2629972091830211,0.4093874391862007,2.041491253738056,39
bonemarrow,MALLET_opt10,9,0.2688825722914855,0.4061194653299916,2.041593929163356,39
bonemarrow,NMF,0,0.2816614995007627,0.5081633193088302,2.1421948183839574,41
bonemarrow,NMF,1,0.2816614995007627,0.5081633193088302,2.1421948183839574,41
bonemarrow,NMF,2,0.2816614995007627,0.5081633193088302,2.1421948183839574,41
bonemarrow,NMF,3,0.2816614995007627,0.5081633193088302,2.1421948183839574,41
bonemarrow,NMF,4,0.2816614995007627,0.5081633193088302,2.1421948183839574,41
bonemarrow,NMF,5,0.2816614995007627,0.5081633193088302,2.1421948183839574,41
bonemarrow,NMF,6,0.2816614995007627,0.5081633193088302,2.1421948183839574,41
bonemarrow,NMF,7,0.2816614995007627,0.5081633193088302,2.1421948183839574,41
bonemarrow,NMF,8,0.2816614995007627,0.5081633193088302,2.1421948183839574,41
bonemarrow,NMF,9,0.2816614995007627,0.5081633193088302,2.1421948183839574,41
bonemarrow,cNMF,0,0.3202208925738491,0.4568843984962406,2.0386204817013684,34
bonemarrow,cNMF,1,0.3202208925738491,0.4568843984962406,2.0386204817013684,34
bonemarrow,cNMF,2,0.2958326340990196,0.4297946152145069,1.7441591258684888,26
bonemarrow,cNMF,3,0.2958326340990196,0.4297946152145069,1.7441591258684888,26
bonemarrow,cNMF,4,0.2958326340990196,0.4297946152145069,1.7441591258684888,26
bonemarrow,cNMF,5,0.2958326340990196,0.4297946152145069,1.7441591258684888,26
bonemarrow,cNMF,6,0.2958326340990196,0.4297946152145069,1.7441591258684888,26
bonemarrow,cNMF,7,0.2958326340990196,0.4297946152145069,1.7441591258684888,26
bonemarrow,cNMF,8,0.2958326340990196,0.4297946152145069,1.7441591258684888,26
bonemarrow,cNMF,9,0.2958326340990196,0.4297946152145069,1.7441591258684888,26
bonemarrow,scHPF,0,0.301483164446812,0.4842105263157895,1.9643842505782927,47
bonemarrow,scHPF,1,0.2867759855705862,0.3976647501105705,1.954271099798262,40
bonemarrow,scHPF,2,0.2903953307700879,0.668859649122807,1.8109260729263863,75
bonemarrow,scHPF,3,0.289340559020008,0.3919504643962848,1.9487939397003355,40
bonemarrow,scHPF,4,0.3134452320408236,0.432362155388471,1.95927440828768,40
bonemarrow,scHPF,5,0.2898867240253068,0.4855263157894736,1.9850697385064624,34
bonemarrow,scHPF,6,0.2920844249411073,0.4616353383458646,1.9078859540760773,44
bonemarrow,scHPF,7,0.2835889563256114,0.3934210526315789,1.9413758205062308,40
bonemarrow,scHPF,8,0.3128794844883814,0.585863697705803,2.039711230909235,42
bonemarrow,scHPF,9,0.2984412919188018,0.6095846233230134,1.951228217732168,40
bonemarrow,ProdLDA,0,0.0273982222864684,0.6468253968253969,1.371006078094054,95
bonemarrow,ProdLDA,1,0.0201779238646517,0.7619047619047619,1.6982340802400344,134
bonemarrow,ProdLDA,2,0.0164692230648908,0.7569444444444444,1.3950721278750238,172
bonemarrow,ProdLDA,3,0.0201615535655005,0.7053571428571429,1.404814560898565,106
bonemarrow,ProdLDA,4,0.0185374285967576,0.8571428571428571,1.4037262941766775,43
bonemarrow,ProdLDA,5,0.0162820519127172,0.6979166666666666,1.374379507543697,172
bonemarrow,ProdLDA,6,0.014038626113795,0.7202380952380952,1.3934640109788916,77
bonemarrow,ProdLDA,7,0.0291388311785745,0.6160714285714286,1.454715230209691,130
bonemarrow,ProdLDA,8,0.0162078952931183,0.8009259259259259,1.3374074456832112,95
bonemarrow,ProdLDA,9,0.0332527210831474,0.6455026455026456,1.8334299139168493,80
breast_cancer,PRISM_opt10,0,0.2672730576225238,,,0
breast_cancer,PRISM_opt10,1,0.2687910367780449,,,0
breast_cancer,PRISM_opt10,2,0.2680866790544048,,,0
breast_cancer,PRISM_opt10,3,0.2667303787720471,,,0
breast_cancer,PRISM_opt10,4,0.2680903671267506,,,0
breast_cancer,PRISM_opt10,5,0.2670835917642753,,,0
breast_cancer,PRISM_opt10,6,0.2647186020228262,,,0
breast_cancer,PRISM_opt10,7,0.266215872647255,,,0
breast_cancer,PRISM_opt10,8,0.2680903671267506,,,0
breast_cancer,PRISM_opt10,9,0.2688027855851772,,,0
pbmc3k,PRISM_opt10,0,0.3277022539500839,0.9541666666666668,7.1270022640365,262
pbmc3k,PRISM_opt10,1,0.3277022539500839,0.9541666666666668,7.1270022640365,262
pbmc3k,PRISM_opt10,2,0.3248900154870778,0.9541666666666668,6.5328905473078605,298
pbmc3k,PRISM_opt10,3,0.3225136712842482,0.9541666666666666,6.944595409615926,263
pbmc3k,PRISM_opt10,4,0.3277022539500839,0.9541666666666668,7.1270022640364985,262
pbmc3k,PRISM_opt10,5,0.3277022539500838,0.9541666666666666,7.1270022640365,262
pbmc3k,PRISM_opt10,6,0.3277022539500839,0.9541666666666666,7.1270022640365,262
pbmc3k,PRISM_opt10,7,0.3277022539500839,0.9541666666666666,7.1270022640365,262
pbmc3k,PRISM_opt10,8,0.3218217573350317,0.9541666666666668,6.360164538776956,319
pbmc3k,PRISM_opt10,9,0.3181277029658141,0.9555555555555556,6.26837420968468,289
zeisel_brain,PRISM_opt10,0,0.4788786233617995,0.6592156862745098,1.881445376278411,81
